Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
MSFT,101,AV,1,High,NASDAQ,2025-09-03,USD,507.79
MSFT,101,AV,1,Low,NASDAQ,2025-09-03,USD,502.32
MSFT,101,AV,1,Open,NASDAQ,2025-09-04,USD,504.3
MSFT,101,AV,1,Close,NASDAQ,2025-09-04,USD,507.97
MSFT,101,AV,1,High,NASDAQ,2025-09-04,USD,508.15
MSFT,101,AV,1,Low,NASDAQ,2025-09-04,USD,503.15
MSFT,101,AV,1,Open,NASDAQ,2025-09-05,USD,509.07
MSFT,101,AV,1,Close,NASDAQ,2025-09-05,USD,495.0
MSFT,101,AV,1,High,NASDAQ,2025-09-05,USD,511.97
MSFT,101,AV,1,Low,NASDAQ,2025-09-05,USD,492.37
MSFT,101,AV,1,Open,NASDAQ,2025-09-08,USD,498.105
MSFT,101,AV,1,Close,NASDAQ,2025-09-08,USD,498.2
MSFT,101,AV,1,High,NASDAQ,2025-09-08,USD,501.195
MSFT,101,AV,1,Low,NASDAQ,2025-09-08,USD,495.03
MSFT,101,AV,1,Open,NASDAQ,2025-09-09,USD,501.43
MSFT,101,AV,1,Close,NASDAQ,2025-09-09,USD,498.41
MSFT,101,AV,1,High,NASDAQ,2025-09-09,USD,502.25
MSFT,101,AV,1,Low,NASDAQ,2025-09-09,USD,497.7
MSFT,101,AV,1,Open,NASDAQ,2025-09-10,USD,502.98
MSFT,101,AV,1,Close,NASDAQ,2025-09-10,USD,500.37
MSFT,101,AV,1,High,NASDAQ,2025-09-10,USD,503.2299
MSFT,101,AV,1,Low,NASDAQ,2025-09-10,USD,496.72
MSFT,101,AV,1,Open,NASDAQ,2025-09-11,USD,502.25
MSFT,101,AV,1,Close,NASDAQ,2025-09-11,USD,501.01
MSFT,101,AV,1,High,NASDAQ,2025-09-11,USD,503.17
MSFT,101,AV,1,Low,NASDAQ,2025-09-11,USD,497.88
MSFT,101,AV,1,Open,NASDAQ,2025-09-12,USD,506.65
MSFT,101,AV,1,Close,NASDAQ,2025-09-12,USD,509.9
MSFT,101,AV,1,High,NASDAQ,2025-09-12,USD,512.55
MSFT,101,AV,1,Low,NASDAQ,2025-09-12,USD,503.85
MSFT,101,AV,1,Open,NASDAQ,2025-09-15,USD,508.79
MSFT,101,AV,1,Close,NASDAQ,2025-09-15,USD,515.36
MSFT,101,AV,1,High,NASDAQ,2025-09-15,USD,515.47
MSFT,101,AV,1,Low,NASDAQ,2025-09-15,USD,507.0
MSFT,101,AV,1,Open,NASDAQ,2025-09-16,USD,516.88
MSFT,101,AV,1,Close,NASDAQ,2025-09-16,USD,509.04
MSFT,101,AV,1,High,NASDAQ,2025-09-16,USD,517.23
MSFT,101,AV,1,Low,NASDAQ,2025-09-16,USD,508.6
MSFT,101,AV,1,Open,NASDAQ,2025-09-17,USD,510.62
MSFT,101,AV,1,Close,NASDAQ,2025-09-17,USD,510.02
MSFT,101,AV,1,High,NASDAQ,2025-09-17,USD,511.29
MSFT,101,AV,1,Low,NASDAQ,2025-09-17,USD,505.93
MSFT,101,AV,1,Open,NASDAQ,2025-09-18,USD,511.49
MSFT,101,AV,1,Close,NASDAQ,2025-09-18,USD,508.45
MSFT,101,AV,1,High,NASDAQ,2025-09-18,USD,513.07
