Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
GOOGL,103,StockData,1,Open,IEXG,2025-09-26 00:00:00+00:00,USD,247.22
GOOGL,103,StockData,1,Close,IEXG,2025-09-26 00:00:00+00:00,USD,246.54
GOOGL,103,StockData,1,High,IEXG,2025-09-26 00:00:00+00:00,USD,249.4
GOOGL,103,StockData,1,Low,IEXG,2025-09-26 00:00:00+00:00,USD,246.0
GOOGL,103,StockData,1,Open,IEXG,2025-09-29 00:00:00+00:00,USD,247.8
GOOGL,103,StockData,1,Close,IEXG,2025-09-29 00:00:00+00:00,USD,244.13
GOOGL,103,StockData,1,High,IEXG,2025-09-29 00:00:00+00:00,USD,251.1
GOOGL,103,StockData,1,Low,IEXG,2025-09-29 00:00:00+00:00,USD,242.76
GOOGL,103,StockData,1,Open,IEXG,2025-09-30 00:00:00+00:00,USD,242.83
GOOGL,103,StockData,1,Close,IEXG,2025-09-30 00:00:00+00:00,USD,243.05
GOOGL,103,StockData,1,High,IEXG,2025-09-30 00:00:00+00:00,USD,243.27
GOOGL,103,StockData,1,Low,IEXG,2025-09-30 00:00:00+00:00,USD,239.28
META,103,StockData,1,Open,IEXG,2025-09-02 00:00:00+00:00,USD,725.94
META,103,StockData,1,Close,IEXG,2025-09-02 00:00:00+00:00,USD,735.13
META,103,StockData,1,High,IEXG,2025-09-02 00:00:00+00:00,USD,735.49
META,103,StockData,1,Low,IEXG,2025-09-02 00:00:00+00:00,USD,721.96
META,103,StockData,1,Open,IEXG,2025-09-03 00:00:00+00:00,USD,737.42
META,103,StockData,1,Close,IEXG,2025-09-03 00:00:00+00:00,USD,737.0
META,103,StockData,1,High,IEXG,2025-09-03 00:00:00+00:00,USD,739.95
META,103,StockData,1,Low,IEXG,2025-09-03 00:00:00+00:00,USD,733.95
META,103,StockData,1,Open,IEXG,2025-09-04 00:00:00+00:00,USD,748.57
META,103,StockData,1,Close,IEXG,2025-09-04 00:00:00+00:00,USD,748.17
META,103,StockData,1,High,IEXG,2025-09-04 00:00:00+00:00,USD,760.86
META,103,StockData,1,Low,IEXG,2025-09-04 00:00:00+00:00,USD,745.96
META,103,StockData,1,Open,IEXG,2025-09-05 00:00:00+00:00,USD,752.67
META,103,StockData,1,Close,IEXG,2025-09-05 00:00:00+00:00,USD,752.16
META,103,StockData,1,High,IEXG,2025-09-05 00:00:00+00:00,USD,757.76
META,103,StockData,1,Low,IEXG,2025-09-05 00:00:00+00:00,USD,745.22
META,103,StockData,1,Open,IEXG,2025-09-08 00:00:00+00:00,USD,756.0
META,103,StockData,1,Close,IEXG,2025-09-08 00:00:00+00:00,USD,752.22
META,103,StockData,1,High,IEXG,2025-09-08 00:00:00+00:00,USD,766.5
META,103,StockData,1,Low,IEXG,2025-09-08 00:00:00+00:00,USD,752.01
META,103,StockData,1,Open,IEXG,2025-09-09 00:00:00+00:00,USD,757.75
META,103,StockData,1,Close,IEXG,2025-09-09 00:00:00+00:00,USD,765.6
META,103,StockData,1,High,IEXG,2025-09-09 00:00:00+00:00,USD,766.18
META,103,StockData,1,Low,IEXG,2025-09-09 00:00:00+00:00,USD,753.37
META,103,StockData,1,Open,IEXG,2025-09-10 00:00:00+00:00,USD,765.53
